LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default
85000.0,2,3,1,28,2,1,0,95846.0,90463.0,81394.0,14862.0,14027.0,12621.0,1
100000.0,2,2,2,62,-1,0,0,28367.0,27498.0,26600.0,5108.0,4952.0,4790.0,0
60000.0,1,2,2,45,0,1,-1,68923.0,56974.0,56213.0,10864.0,8981.0,8861.0,1
120000.0,2,4,2,35,1,-1,0,47974.0,42291.0,37680.0,7980.0,7035.0,6268.0,0
455000.0,1,1,2,27,1,3,2,216634.0,193828.0,157423.0,50289.0,44995.0,36544.0,1
165000.0,1,2,2,30,0,2,0,74961.0,69003.0,65091.0,3319.0,3056.0,2882.0,1
140000.0,2,1,1,45,-1,1,-1,105781.0,88806.0,77235.0,31151.0,26152.0,22744.0,0
80000.0,2,2,1,37,0,1,0,48291.0,47076.0,39514.0,12537.0,12222.0,10259.0,0
270000.0,1,3,3,29,0,1,0,94800.0,89734.0,90767.0,12132.0,11483.0,11616.0,0
70000.0,1,4,1,68,0,2,0,33617.0,35067.0,32083.0,4354.0,4542.0,4156.0,1
90000.0,2,1,3,65,1,1,0,44507.0,39539.0,38283.0,9091.0,8076.0,7820.0,1
70000.0,1,2,3,62,1,-1,0,80430.0,75917.0,61470.0,12146.0,11465.0,9283.0,1
50000.0,2,2,1,23,0,-1,0,52098.0,49035.0,41264.0,8367.0,7875.0,6627.0,0
60000.0,1,2,1,38,-1,-1,-1,61703.0,52504.0,42370.0,3299.0,2807.0,2265.0,0
70000.0,2,2,1,24,0,2,0,61448.0,57661.0,56552.0,10811.0,10145.0,9949.0,1
105000.0,1,1,1,32,1,3,2,82544.0,86021.0,86650.0,20606.0,21474.0,21631.0,0
85000.0,2,3,1,52,1,1,3,86071.0,69179.0,67530.0,22485.0,18072.0,17641.0,1
300000.0,1,2,1,46,1,1,-1,276221.0,289900.0,270954.0,73420.0,77056.0,72020.0,0
45000.0,1,1,1,48,0,0,-1,36915.0,29713.0,25296.0,8918.0,7178.0,6111.0,1
105000.0,2,2,2,51,-1,1,3,98185.0,89892.0,80315.0,9679.0,8861.0,7917.0,1
620000.0,1,1,1,25,2,2,1,324058.0,264141.0,217576.0,46346.0,37777.0,31117.0,0
125000.0,2,1,2,31,-1,1,1,70013.0,72351.0,72516.0,5774.0,5967.0,5980.0,0
80000.0,2,1,2,51,2,1,-1,83092.0,81953.0,65849.0,23898.0,23571.0,18939.0,1
185000.0,1,4,1,21,2,0,0,183616.0,179102.0,180232.0,22957.0,22393.0,22534.0,1
20000.0,1,2,2,31,-1,0,1,20794.0,17762.0,14974.0,2417.0,2065.0,1741.0,1
125000.0,2,4,2,60,1,-1,2,150000.0,141621.0,118078.0,20162.0,19036.0,15871.0,1
55000.0,2,2,2,28,-1,0,-1,40952.0,40799.0,41562.0,11824.0,11780.0,12000.0,0
80000.0,1,1,2,57,1,-1,1,49901.0,44010.0,44840.0,12901.0,11378.0,11593.0,1
130000.0,2,1,2,27,1,1,0,34772.0,31361.0,31611.0,1524.0,1374.0,1385.0,1
30000.0,2,2,1,50,-1,0,1,10559.0,10085.0,9031.0,1244.0,1188.0,1064.0,0
140000.0,2,1,1,61,3,-1,0,48048.0,46480.0,46627.0,7546.0,7299.0,7323.0,0
90000.0,1,3,2,63,3,-1,-1,41545.0,43011.0,45062.0,6042.0,6255.0,6554.0,1
100000.0,2,1,1,42,-1,-1,-1,87456.0,70288.0,70781.0,21556.0,17324.0,17446.0,0
50000.0,2,2,1,23,0,0,1,13734.0,11970.0,11839.0,1729.0,1507.0,1491.0,0
125000.0,1,1,2,69,1,0,1,131816.0,109236.0,98280.0,31015.0,25702.0,23124.0,0
70000.0,1,2,1,53,0,-1,-1,32940.0,31003.0,26329.0,4360.0,4103.0,3485.0,0
195000.0,2,2,2,32,0,0,2,212229.0,187953.0,153178.0,61215.0,54213.0,44183.0,1
455000.0,2,3,2,48,3,-1,0,482432.0,447298.0,411417.0,61158.0,56704.0,52155.0,0
270000.0,2,4,1,36,1,1,-1,136048.0,139005.0,122244.0,10892.0,11128.0,9786.0,0
60000.0,2,3,1,39,0,2,-1,63122.0,65480.0,66288.0,9337.0,9685.0,9805.0,1
70000.0,2,2,1,56,2,0,-1,55988.0,51475.0,46795.0,7566.0,6956.0,6324.0,1
270000.0,2,2,2,53,2,-1,0,58378.0,56047.0,57505.0,14091.0,13528.0,13880.0,0
125000.0,2,2,1,41,0,1,1,89730.0,78917.0,76370.0,21870.0,19235.0,18614.0,1
205000.0,1,1,2,21,0,0,0,195260.0,172628.0,173280.0,40050.0,35408.0,35542.0,0
130000.0,2,2,2,48,1,0,1,52270.0,48548.0,41253.0,2918.0,2710.0,2303.0,1
280000.0,1,1,2,29,2,1,-1,143308.0,146304.0,137577.0,10788.0,11013.0,10357.0,1
115000.0,1,2,2,58,-1,1,-1,27766.0,23214.0,21047.0,2633.0,2201.0,1996.0,0
185000.0,1,2,1,52,3,2,-1,213195.0,198261.0,186397.0,9703.0,9023.0,8483.0,1
125000.0,2,4,2,61,1,-1,0,81768.0,67639.0,60328.0,19726.0,16317.0,14554.0,0
75000.0,2,1,2,39,-1,1,3,74365.0,62677.0,58604.0,20207.0,17031.0,15925.0,0
35000.0,1,1,1,55,0,1,1,30672.0,28964.0,27594.0,7741.0,7310.0,6964.0,1
70000.0,2,1,1,25,3,0,3,11380.0,10077.0,8828.0,2255.0,1997.0,1749.0,1
155000.0,2,2,2,31,0,1,-1,87702.0,78278.0,77051.0,9453.0,8437.0,8305.0,1
135000.0,2,1,2,23,0,-1,1,93667.0,79637.0,81737.0,5393.0,4585.0,4706.0,0
75000.0,2,1,2,65,1,-1,0,35569.0,36425.0,36670.0,7278.0,7453.0,7503.0,0
365000.0,2,1,2,30,1,0,1,315485.0,296449.0,242671.0,88280.0,82953.0,67905.0,1
325000.0,2,2,2,51,1,0,-1,248628.0,220002.0,189131.0,73133.0,64712.0,55632.0,1
25000.0,1,2,2,55,1,-1,2,17735.0,17861.0,15250.0,3611.0,3637.0,3105.0,1
25000.0,1,3,1,68,3,1,-1,30000.0,25714.0,23164.0,5242.0,4493.0,4048.0,1
230000.0,2,1,1,33,1,1,1,245808.0,238139.0,232090.0,61255.0,59344.0,57836.0,1
355000.0,2,1,2,69,-1,1,3,89415.0,82832.0,85259.0,25427.0,23555.0,24245.0,0
550000.0,2,2,1,35,1,0,2,382225.0,346788.0,321330.0,27620.0,25059.0,23219.0,0
25000.0,1,1,2,57,0,1,1,17087.0,14466.0,15024.0,2120.0,1795.0,1864.0,1
275000.0,1,2,1,21,3,1,2,72058.0,62218.0,61570.0,16773.0,14483.0,14332.0,1
280000.0,2,1,2,42,2,2,0,112353.0,117551.0,120649.0,14259.0,14919.0,15312.0,0
160000.0,2,3,2,47,0,-1,-1,158906.0,163268.0,149806.0,29343.0,30148.0,27663.0,0
105000.0,2,3,2,24,0,0,3,64693.0,57562.0,57988.0,18794.0,16723.0,16846.0,0
205000.0,1,3,2,64,1,1,0,227908.0,185532.0,193293.0,48778.0,39709.0,41370.0,1
85000.0,2,3,2,49,-1,0,0,44869.0,43669.0,37943.0,6360.0,6190.0,5378.0,0
40000.0,1,1,2,41,-1,-1,-1,40348.0,36181.0,34979.0,4471.0,4009.0,3876.0,0
65000.0,2,1,1,39,0,1,1,48287.0,49449.0,45375.0,7703.0,7888.0,7239.0,1
40000.0,1,2,1,50,1,3,0,44053.0,45550.0,43370.0,9460.0,9781.0,9313.0,0
75000.0,2,1,2,60,0,0,1,67603.0,63937.0,66446.0,12072.0,11417.0,11865.0,1
125000.0,2,1,1,66,-1,1,3,55260.0,44765.0,37810.0,4071.0,3298.0,2786.0,1
255000.0,2,2,2,40,0,1,0,200519.0,176315.0,164368.0,9120.0,8019.0,7476.0,0
255000.0,2,1,1,58,0,1,-1,105740.0,99461.0,94706.0,12909.0,12142.0,11562.0,0
120000.0,2,1,2,64,-1,-1,-1,90783.0,87352.0,89984.0,21123.0,20325.0,20938.0,0
335000.0,2,3,2,35,-1,0,2,367213.0,339777.0,312586.0,75398.0,69765.0,64182.0,0
50000.0,1,2,1,56,1,0,1,13860.0,11799.0,10035.0,1691.0,1439.0,1224.0,0
70000.0,2,1,2,58,-1,-1,1,29778.0,27517.0,27568.0,3690.0,3410.0,3417.0,0
145000.0,1,4,1,47,-1,1,3,42744.0,42545.0,37385.0,9889.0,9843.0,8649.0,1
260000.0,1,1,3,31,0,0,0,253463.0,229770.0,205478.0,57740.0,52343.0,46809.0,0
70000.0,2,1,1,61,2,0,0,60278.0,60071.0,55858.0,14280.0,14231.0,13233.0,1
165000.0,1,1,1,63,1,2,0,187884.0,183997.0,168912.0,13969.0,13680.0,12558.0,0
125000.0,2,3,3,35,1,2,2,75419.0,60660.0,53426.0,4308.0,3465.0,3052.0,1
75000.0,2,2,1,32,0,1,3,55729.0,47604.0,41817.0,7810.0,6671.0,5860.0,1
55000.0,1,2,1,34,1,0,0,47534.0,41395.0,40382.0,9728.0,8471.0,8264.0,0
145000.0,1,2,1,32,1,0,-1,24640.0,25676.0,25062.0,3535.0,3683.0,3595.0,0
85000.0,2,1,1,36,1,0,0,37332.0,37230.0,34812.0,5761.0,5746.0,5372.0,0
60000.0,1,1,3,29,3,0,3,25640.0,22266.0,19257.0,1398.0,1214.0,1050.0,0
310000.0,1,2,2,52,0,-1,-1,182180.0,182211.0,160054.0,53051.0,53060.0,46608.0,0
60000.0,1,2,2,44,0,1,1,48127.0,41343.0,43066.0,10035.0,8620.0,8980.0,0
80000.0,1,2,1,26,0,-1,0,16065.0,15572.0,14643.0,1354.0,1312.0,1234.0,0
65000.0,2,1,1,21,-1,-1,2,24683.0,25545.0,23300.0,2103.0,2176.0,1985.0,0
185000.0,2,2,2,38,0,1,-1,217399.0,200384.0,169223.0,25329.0,23346.0,19716.0,0
130000.0,2,2,1,52,0,1,0,155897.0,160941.0,151895.0,21434.0,22127.0,20883.0,1
35000.0,1,1,2,68,3,-1,-1,27991.0,25457.0,21020.0,3339.0,3037.0,2508.0,1
80000.0,1,2,2,30,0,0,-1,63405.0,63671.0,55432.0,15911.0,15978.0,13911.0,0
30000.0,1,2,2,25,-1,1,-1,16699.0,14096.0,11891.0,3491.0,2947.0,2486.0,1
300000.0,1,3,2,67,0,0,0,128844.0,108691.0,89930.0,28814.0,24307.0,20111.0,0
95000.0,1,2,2,28,0,1,0,34141.0,34200.0,28838.0,1545.0,1548.0,1305.0,0
55000.0,1,1,1,53,-1,2,2,60391.0,51428.0,45987.0,2799.0,2384.0,2132.0,0
175000.0,1,2,1,48,0,0,1,90743.0,92499.0,96708.0,24836.0,25317.0,26469.0,0
65000.0,2,2,1,32,3,0,2,48285.0,41304.0,39136.0,9919.0,8485.0,8039.0,1
110000.0,1,2,2,31,-1,0,2,121020.0,124514.0,120235.0,12688.0,13054.0,12605.0,1
150000.0,1,2,2,68,0,0,1,138931.0,133892.0,119920.0,28041.0,27024.0,24204.0,0
155000.0,2,3,2,51,0,0,0,134732.0,124338.0,112307.0,39391.0,36352.0,32835.0,0
170000.0,1,2,3,61,0,3,1,26913.0,23673.0,19663.0,3196.0,2811.0,2335.0,1
35000.0,2,1,1,44,0,0,-1,7378.0,7132.0,5892.0,1865.0,1803.0,1490.0,0
100000.0,2,1,1,65,0,1,3,23761.0,24126.0,20935.0,5572.0,5658.0,4909.0,0
190000.0,1,2,1,52,1,-1,-1,227161.0,224348.0,187990.0,46076.0,45505.0,38131.0,1
115000.0,2,1,2,51,-1,1,2,40760.0,36320.0,34515.0,7697.0,6859.0,6518.0,0
40000.0,2,2,1,59,-1,2,2,24345.0,24032.0,21325.0,5143.0,5076.0,4505.0,0
140000.0,2,1,2,64,3,-1,1,62297.0,60270.0,57938.0,8144.0,7879.0,7574.0,1
140000.0,2,3,2,48,0,3,1,147959.0,127464.0,102331.0,41960.0,36148.0,29020.0,1
65000.0,2,1,1,45,0,-1,-1,16659.0,13966.0,11201.0,822.0,689.0,552.0,0
675000.0,2,1,2,68,-1,0,0,146420.0,125307.0,107584.0,21018.0,17988.0,15443.0,0
100000.0,1,1,2,46,3,-1,0,88300.0,84594.0,72682.0,4311.0,4130.0,3548.0,1
165000.0,1,3,1,32,1,2,0,80932.0,66929.0,70167.0,17353.0,14350.0,15045.0,1
145000.0,1,3,2,68,-1,2,-1,69967.0,62308.0,64396.0,5877.0,5234.0,5409.0,0
175000.0,1,2,2,44,-1,-1,-1,147687.0,137289.0,130199.0,17841.0,16585.0,15728.0,0
85000.0,1,2,1,29,-1,-1,-1,98154.0,82543.0,80656.0,17051.0,14339.0,14012.0,0
45000.0,1,1,2,61,-1,-1,0,6174.0,5853.0,5288.0,1676.0,1589.0,1436.0,0
140000.0,1,3,2,48,1,2,-1,19339.0,19369.0,15700.0,5590.0,5599.0,4538.0,0
105000.0,2,2,2,66,0,1,0,41409.0,37426.0,31031.0,11656.0,10535.0,8735.0,1
230000.0,2,2,2,44,-1,1,1,265094.0,246943.0,241218.0,34172.0,31832.0,31094.0,0
50000.0,1,1,2,45,0,1,3,18172.0,18055.0,15632.0,1173.0,1166.0,1009.0,1
50000.0,2,2,1,35,1,-1,2,49718.0,41538.0,41139.0,3354.0,2802.0,2775.0,1
115000.0,2,2,2,65,1,1,0,21276.0,18584.0,15482.0,3978.0,3475.0,2895.0,1
225000.0,2,3,2,34,0,2,2,228793.0,201305.0,195662.0,23991.0,21109.0,20517.0,1
45000.0,1,1,2,28,1,2,1,48278.0,50188.0,42570.0,9322.0,9691.0,8220.0,1
935000.0,2,4,2,42,0,0,0,259778.0,272345.0,252627.0,67594.0,70864.0,65733.0,0
70000.0,1,2,1,44,2,-1,1,28410.0,28674.0,23959.0,2254.0,2275.0,1901.0,1
85000.0,2,2,2,45,2,1,1,102000.0,97987.0,82219.0,12847.0,12342.0,10356.0,1
135000.0,2,2,1,49,-1,3,0,151748.0,129907.0,108411.0,44921.0,38455.0,32092.0,0
25000.0,2,2,3,35,1,0,2,13235.0,12545.0,11048.0,2233.0,2117.0,1864.0,1
60000.0,1,2,2,46,-1,3,1,59430.0,55497.0,51538.0,14955.0,13965.0,12969.0,0
100000.0,1,1,2,59,2,2,1,66404.0,68555.0,68966.0,11821.0,12204.0,12277.0,1
55000.0,2,1,2,44,2,0,3,46610.0,40148.0,37115.0,3880.0,3342.0,3090.0,1
65000.0,1,2,2,32,0,0,3,56046.0,51279.0,43963.0,14430.0,13203.0,11319.0,1
280000.0,2,3,1,44,2,0,3,199866.0,174891.0,175467.0,36175.0,31655.0,31759.0,1
40000.0,2,2,2,62,1,-1,-1,41593.0,42032.0,33661.0,4819.0,4870.0,3900.0,0
140000.0,2,2,1,25,1,-1,1,82691.0,68853.0,69453.0,9887.0,8233.0,8304.0,1
160000.0,1,2,2,33,-1,1,1,151281.0,137980.0,117509.0,23009.0,20986.0,17873.0,0
75000.0,1,2,1,50,2,0,-1,33305.0,32085.0,29285.0,4794.0,4618.0,4215.0,1
30000.0,1,1,2,50,0,3,-1,29146.0,26000.0,25769.0,1391.0,1241.0,1230.0,1
65000.0,1,3,2,49,0,-1,1,24802.0,25484.0,20937.0,4134.0,4248.0,3490.0,1
35000.0,1,2,1,38,0,3,0,27632.0,24576.0,24629.0,8059.0,7168.0,7183.0,1
115000.0,2,1,1,36,0,0,1,50049.0,43424.0,40369.0,7822.0,6786.0,6309.0,1
150000.0,1,2,1,63,-1,1,0,177514.0,153991.0,136614.0,10409.0,9030.0,8011.0,0
55000.0,2,1,1,55,0,3,0,42954.0,44736.0,40480.0,9452.0,9845.0,8908.0,1
120000.0,1,3,1,44,0,0,-1,50369.0,42054.0,35785.0,5881.0,4910.0,4178.0,1
110000.0,2,2,2,59,1,1,3,98357.0,84702.0,87055.0,14504.0,12491.0,12838.0,1
175000.0,2,1,2,56,1,0,1,176093.0,182685.0,189269.0,16674.0,17298.0,17921.0,0
105000.0,1,3,1,32,0,0,1,44865.0,39149.0,39358.0,10780.0,9406.0,9457.0,0
190000.0,2,2,1,47,3,1,1,61471.0,63134.0,55239.0,14546.0,14940.0,13071.0,1
40000.0,2,2,1,29,2,3,-1,32049.0,28958.0,30109.0,4252.0,3842.0,3995.0,1
200000.0,2,2,1,58,1,-1,1,61828.0,64254.0,64526.0,14356.0,14920.0,14983.0,0
70000.0,2,2,2,41,-1,0,0,77648.0,70536.0,64468.0,10801.0,9812.0,8968.0,0
90000.0,1,1,2,53,1,-1,-1,103106.0,95491.0,84249.0,25452.0,23572.0,20797.0,0
115000.0,2,2,1,26,0,-1,1,33468.0,31225.0,26296.0,2406.0,2244.0,1890.0,0
165000.0,1,2,1,69,0,-1,-1,143387.0,123327.0,119142.0,34726.0,29868.0,28854.0,0
85000.0,2,2,2,51,0,1,1,81810.0,78056.0,64733.0,10856.0,10358.0,8590.0,1
25000.0,2,2,1,50,0,0,3,16588.0,16198.0,15169.0,2436.0,2378.0,2227.0,0
630000.0,2,3,1,49,1,-1,1,517010.0,494891.0,400954.0,151226.0,144757.0,117280.0,0
85000.0,2,1,2,44,1,0,0,90815.0,94380.0,94888.0,9861.0,10248.0,10303.0,0
55000.0,2,2,2,59,0,1,-1,18323.0,19035.0,19486.0,3072.0,3191.0,3267.0,0
70000.0,1,1,2,25,1,1,1,10548.0,9840.0,8171.0,1396.0,1302.0,1081.0,1
220000.0,1,4,2,25,0,-1,-1,106733.0,91031.0,73200.0,31003.0,26442.0,21263.0,0
125000.0,2,1,1,48,0,1,3,127344.0,108431.0,95518.0,11440.0,9741.0,8581.0,1
235000.0,2,2,1,37,0,2,1,75379.0,67465.0,66379.0,8885.0,7953.0,7825.0,1
145000.0,2,3,1,24,0,0,1,73172.0,67248.0,59914.0,17312.0,15910.0,14175.0,0
280000.0,1,3,1,56,2,0,2,168330.0,176190.0,144378.0,32156.0,33658.0,27581.0,0
85000.0,1,1,2,45,1,-1,-1,50251.0,51332.0,50564.0,2666.0,2724.0,2683.0,1
50000.0,2,2,2,34,2,0,2,29894.0,30758.0,30861.0,4061.0,4178.0,4192.0,1
190000.0,1,2,1,32,0,1,1,106906.0,105794.0,101931.0,12559.0,12428.0,11974.0,1
155000.0,1,1,1,64,-1,-1,-1,169225.0,138839.0,114502.0,24355.0,19982.0,16479.0,0
85000.0,1,1,2,67,1,1,-1,68854.0,70828.0,58152.0,12206.0,12556.0,10309.0,0
100000.0,2,3,2,39,2,2,2,77412.0,62927.0,63439.0,6796.0,5525.0,5569.0,1
25000.0,2,3,1,27,0,1,3,6356.0,6492.0,5868.0,701.0,716.0,647.0,1
70000.0,2,1,1,69,1,-1,1,56524.0,51010.0,51897.0,8548.0,7714.0,7849.0,0
60000.0,1,2,2,31,1,2,-1,21832.0,18872.0,18489.0,5864.0,5069.0,4966.0,1
75000.0,1,1,2,69,0,-1,-1,30115.0,25385.0,22351.0,5680.0,4788.0,4215.0,0
105000.0,2,2,2,26,-1,1,0,48815.0,47185.0,49032.0,2196.0,2123.0,2206.0,0
125000.0,2,1,2,48,0,0,0,130003.0,130327.0,114403.0,29009.0,29082.0,25528.0,0
25000.0,2,2,2,54,-1,-1,1,29584.0,24192.0,24353.0,4543.0,3715.0,3740.0,0
260000.0,1,1,3,53,-1,1,3,66416.0,61224.0,49491.0,2725.0,2512.0,2030.0,0
70000.0,1,1,2,34,0,1,0,47845.0,40771.0,38682.0,11739.0,10003.0,9491.0,0
185000.0,2,2,1,40,-1,2,2,96588.0,87652.0,85688.0,19135.0,17365.0,16975.0,0
75000.0,2,2,2,59,0,0,3,71304.0,57281.0,55486.0,12368.0,9935.0,9624.0,1
425000.0,2,1,2,37,3,0,-1,396837.0,416222.0,404795.0,96669.0,101391.0,98608.0,0
220000.0,2,2,2,26,-1,1,1,154220.0,161217.0,162367.0,23711.0,24787.0,24964.0,0
135000.0,1,2,1,56,0,3,0,23561.0,22139.0,21034.0,4591.0,4314.0,4099.0,0
340000.0,2,2,2,44,0,-1,1,374011.0,386037.0,331957.0,67517.0,69688.0,59925.0,1
90000.0,1,1,2,31,-1,3,2,69474.0,58606.0,54897.0,5592.0,4717.0,4419.0,0
275000.0,1,4,2,53,3,-1,0,217571.0,204193.0,189895.0,41076.0,38551.0,35851.0,1
255000.0,1,3,2,56,-1,0,0,301855.0,302866.0,287290.0,73650.0,73897.0,70096.0,1
335000.0,2,2,1,57,0,0,1,59189.0,62146.0,62273.0,9796.0,10285.0,10306.0,0
70000.0,2,2,1,26,0,3,-1,55143.0,54114.0,43963.0,13575.0,13322.0,10823.0,1
95000.0,2,2,1,26,0,0,0,37598.0,30654.0,29209.0,8444.0,6885.0,6560.0,0
65000.0,2,2,1,48,-1,2,0,16411.0,14291.0,11597.0,4358.0,3795.0,3080.0,0
245000.0,2,3,2,44,0,0,1,276020.0,281295.0,253073.0,19902.0,20283.0,18248.0,0
55000.0,2,1,2,56,-1,0,1,32276.0,33426.0,31326.0,4990.0,5168.0,4843.0,0
50000.0,2,1,1,49,0,-1,0,28813.0,25312.0,26029.0,3293.0,2893.0,2975.0,0
150000.0,2,1,1,58,3,-1,0,35018.0,28264.0,23852.0,6402.0,5167.0,4361.0,0
90000.0,2,3,2,67,1,1,2,99428.0,79876.0,69865.0,18923.0,15202.0,13296.0,1
935000.0,2,2,1,56,1,0,0,514870.0,446407.0,414442.0,141956.0,123080.0,114267.0,0
55000.0,2,3,1,27,1,-1,-1,53361.0,48309.0,50495.0,5887.0,5330.0,5571.0,1
35000.0,2,2,2,54,1,2,1,40252.0,32211.0,33078.0,4971.0,3978.0,4085.0,0
50000.0,1,4,2,25,0,3,0,34765.0,33487.0,31572.0,2287.0,2202.0,2077.0,1
40000.0,1,4,1,39,-1,0,-1,9253.0,9262.0,7771.0,2579.0,2582.0,2166.0,0
90000.0,1,4,2,64,-1,0,0,38525.0,33239.0,31678.0,10718.0,9247.0,8813.0,0
70000.0,1,1,1,55,-1,2,0,48803.0,43664.0,36544.0,1870.0,1673.0,1401.0,0
160000.0,2,2,2,38,1,0,1,124429.0,126228.0,127885.0,22471.0,22796.0,23095.0,1
190000.0,2,1,1,26,0,0,2,182406.0,167086.0,162313.0,16079.0,14729.0,14308.0,1
80000.0,1,1,1,28,0,2,2,26703.0,22546.0,20545.0,6376.0,5383.0,4905.0,0
290000.0,1,2,1,36,-1,2,1,264010.0,237919.0,208973.0,32790.0,29549.0,25954.0,1
50000.0,1,1,3,45,2,0,0,14983.0,13498.0,13926.0,4277.0,3853.0,3975.0,1
75000.0,2,2,1,50,3,1,2,58894.0,48626.0,41340.0,10111.0,8348.0,7097.0,1
100000.0,1,2,2,55,1,3,-1,111350.0,111467.0,90516.0,20542.0,20563.0,16698.0,1
75000.0,2,2,1,57,3,1,2,66725.0,54963.0,51780.0,8952.0,7374.0,6947.0,1
25000.0,2,2,2,44,1,-1,3,19003.0,18300.0,17896.0,2892.0,2785.0,2723.0,1
115000.0,1,1,2,49,1,-1,3,131591.0,135228.0,108777.0,18283.0,18788.0,15113.0,0
195000.0,1,2,1,38,0,2,-1,82133.0,85151.0,78199.0,22003.0,22811.0,20949.0,0
250000.0,2,2,1,59,3,-1,0,205016.0,207212.0,210946.0,27267.0,27559.0,28055.0,1
65000.0,2,3,1,54,0,1,-1,20282.0,19226.0,19262.0,4333.0,4108.0,4115.0,0
255000.0,2,1,2,49,-1,3,0,93480.0,79854.0,83369.0,8362.0,7143.0,7458.0,1
140000.0,1,2,2,33,-1,0,1,123078.0,106216.0,96503.0,24746.0,21356.0,19403.0,0
130000.0,1,1,1,46,-1,0,0,68221.0,68345.0,65136.0,16419.0,16449.0,15676.0,0
320000.0,2,1,1,31,0,1,3,310002.0,325140.0,319224.0,46736.0,49018.0,48126.0,1
25000.0,1,2,3,37,0,0,1,28676.0,25589.0,23090.0,7531.0,6720.0,6064.0,0
150000.0,2,1,2,54,1,2,0,67901.0,54762.0,52268.0,7126.0,5747.0,5486.0,1
55000.0,1,1,2,38,0,3,-1,55387.0,45747.0,42314.0,9414.0,7775.0,7192.0,1
400000.0,1,2,2,45,0,1,1,209005.0,197192.0,161275.0,52627.0,49653.0,40609.0,0
60000.0,2,2,1,21,0,1,2,52370.0,50109.0,43738.0,14110.0,13500.0,11784.0,1
55000.0,1,2,2,49,-1,1,1,58905.0,55472.0,52681.0,11054.0,10410.0,9886.0,0
100000.0,2,3,1,34,0,0,-1,110444.0,91186.0,82405.0,19705.0,16269.0,14703.0,0
35000.0,1,1,3,30,0,1,0,39341.0,37599.0,37984.0,3583.0,3424.0,3459.0,0
50000.0,2,2,2,47,0,-1,-1,52876.0,49328.0,47298.0,8345.0,7785.0,7465.0,0
140000.0,2,2,2,68,1,0,1,149001.0,126140.0,114445.0,41697.0,35300.0,32027.0,1
165000.0,1,1,2,32,0,2,-1,104558.0,101004.0,104316.0,30460.0,29425.0,30390.0,1
100000.0,2,2,2,43,3,1,1,35371.0,32038.0,33453.0,8732.0,7909.0,8259.0,1
185000.0,2,2,1,34,0,0,1,29279.0,29374.0,26318.0,8148.0,8174.0,7324.0,0
85000.0,1,2,2,54,1,-1,-1,46168.0,38578.0,30938.0,10701.0,8942.0,7171.0,0
110000.0,2,1,2,26,2,-1,1,28662.0,28013.0,23094.0,3913.0,3825.0,3153.0,1
95000.0,2,1,2,66,2,2,-1,20454.0,20424.0,16856.0,4460.0,4454.0,3676.0,1
180000.0,2,1,1,52,-1,1,2,208925.0,204718.0,170303.0,21085.0,20661.0,17187.0,1
65000.0,2,2,2,67,0,-1,0,46458.0,44803.0,45433.0,13223.0,12752.0,12931.0,1
65000.0,2,1,2,29,2,1,1,76235.0,72963.0,65609.0,13380.0,12806.0,11515.0,1
60000.0,1,3,2,21,1,-1,0,27231.0,28519.0,23158.0,5782.0,6055.0,4917.0,1
25000.0,1,2,2,48,0,-1,0,7534.0,6844.0,5548.0,1982.0,1801.0,1460.0,1
65000.0,2,2,1,29,1,0,0,11106.0,8990.0,9426.0,993.0,804.0,843.0,1
60000.0,1,2,2,24,0,0,1,52278.0,43778.0,40022.0,11676.0,9777.0,8939.0,1
180000.0,1,2,2,51,0,1,3,135230.0,135226.0,141380.0,32370.0,32369.0,33842.0,0
90000.0,2,2,1,59,1,2,0,84713.0,76953.0,67125.0,19442.0,17661.0,15405.0,1
135000.0,2,1,2,63,0,-1,1,125638.0,123771.0,123143.0,21496.0,21176.0,21069.0,0
175000.0,2,2,1,44,2,0,2,65558.0,57396.0,50235.0,17374.0,15211.0,13313.0,1
165000.0,2,1,1,22,0,0,0,28061.0,26173.0,26952.0,6944.0,6477.0,6670.0,0
80000.0,1,2,1,69,0,-1,-1,91368.0,92568.0,88603.0,5979.0,6057.0,5798.0,1
105000.0,2,2,2,31,3,-1,0,82196.0,81950.0,82925.0,20841.0,20778.0,21025.0,1
35000.0,1,2,2,37,1,1,-1,15429.0,12460.0,11845.0,2595.0,2096.0,1992.0,1
255000.0,2,1,1,60,1,2,0,233220.0,202041.0,171063.0,35380.0,30650.0,25951.0,1
610000.0,2,1,2,43,1,-1,2,481819.0,485477.0,394322.0,108630.0,109455.0,88903.0,0
75000.0,2,2,2,51,2,0,0,67087.0,57426.0,53394.0,6515.0,5577.0,5185.0,1
175000.0,1,1,3,59,1,0,-1,149172.0,129880.0,118594.0,25426.0,22138.0,20214.0,1
60000.0,2,1,2,27,0,3,2,36042.0,31382.0,28130.0,6876.0,5987.0,5366.0,1
180000.0,1,2,1,40,3,1,1,166093.0,167363.0,157017.0,16278.0,16403.0,15389.0,1
135000.0,1,2,2,24,0,1,2,158390.0,143185.0,120128.0,30207.0,27307.0,22910.0,1
